"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1838885833312702798","Fri Sep 27 01:06:45 +0000 2024","3","@AnwarMarwan @Rocky_Antonie @jokowi @prabowo @mas_veel @EdySularno96489 @Minietweets_ @zy_zy_lestary @bengkeldodo @snjayajonggrang @Kang_Yoen @singolodra1945 @gtobing2903 Macam2 aja komennya manusia2 pembenci tak terima kalah pilpres. Nyampah aja kerjaannya. Manusia2 sok pintar padahal zalim dan jahanam. Kesabarannya Kaesang dan Gibran yg hebat melaporkan yg memfitnah mah mudah tp gak mereka dilakukan beda dgn kalian kalo jd anak Presiden.","1839471707234660419","","AnwarMarwan","in","","0","0","0","https://x.com/RadenNursaman99/status/1839471707234660419","1707418170871717888","RadenNursaman99"
"1838885833312702798","Fri Sep 27 01:06:25 +0000 2024","2","@noordijnov @Rocky_Antonie @jokowi @prabowo @mas_veel @EdySularno96489 @Minietweets_ @zy_zy_lestary @bengkeldodo @snjayajonggrang @Kang_Yoen @singolodra1945 @gtobing2903 Macam2 aja komennya manusia2 pembenci tak terima kalah pilpres. Nyampah aja kerjaannya. Manusia2 sok pintar padahal zalim dan jahanam. Kesabarannya Kaesang dan Gibran yg hebat melaporkan yg memfitnah mah mudah tp gak mereka dilakukan beda dgn kalian kalo jd anak Presiden.","1839471625160581414","","noordijnov","in","","0","0","0","https://x.com/RadenNursaman99/status/1839471625160581414","1707418170871717888","RadenNursaman99"
"1838885833312702798","Fri Sep 27 01:03:06 +0000 2024","1","@LoyaLoy71780404 @Rocky_Antonie @jokowi @prabowo @mas_veel @EdySularno96489 @Minietweets_ @zy_zy_lestary @bengkeldodo @snjayajonggrang @Kang_Yoen @singolodra1945 @gtobing2903 Macam2 aja komennya manusia2 pembenci tak terima kalah pilpres. Nyampah aja kerjaannya. Manusia2 sok pintar padahal zalim dan jahanam. Kesabarannya Kaesang dan Gibran yg hebat melaporkan yg memfitnah mah mudah tp gak mereka dilakukan beda dgn kalian kalo jd anak Presiden.","1839470790624084252","","LoyaLoy71780404","in","","0","0","0","https://x.com/RadenNursaman99/status/1839470790624084252","1707418170871717888","RadenNursaman99"
"1839157174913871988","Fri Sep 27 00:51:15 +0000 2024","1","@EpMazy @Dayak2018 @DedynurPalakka @Ber_uang08 @gtobing2903 @prabowo @gibran_tweet @Kimberley_PS08 @mas_veel @florieliciouss @BANGSAygSUJUD @are_inismyname @DarekaRendy @drReUtari08 @Epricila10 @FDonghun @bengkeldodo Dikasih jejak digitalnya langsung diam seribu bahasa..","1839467808268394539","","EpMazy","in","","0","0","0","https://x.com/70k0d0k/status/1839467808268394539","1450033188005314568","70k0d0k"
"1839465321658536417","Fri Sep 27 00:41:22 +0000 2024","0","Halow...Mas @gibran_tweet Kami tunggu kelaripikasinya (bukan Klarifikasi).....","1839465321658536417","","","in","","0","0","0","https://x.com/KrisnandiRuri/status/1839465321658536417","1478733047973351428","KrisnandiRuri"
"1839273353791918137","Thu Sep 26 23:38:48 +0000 2024","0","@BANGSAygSUJUD @prabowo @are_inismyname @florieliciouss @Kevanlie88 @Ndons_Back @99propaganda @mas_veel @Ber_uang08 @genx36545403 @yusufagro @gtobing2903 Kita doakan supaya 2029 nanti pak Prabowo masih presiden gak ditikam Gibran dari belakang ya!","1839449574219657614","","BANGSAygSUJUD","in","","0","0","0","https://x.com/JHSinurat/status/1839449574219657614","1195870361813798913","JHSinurat"
"1839088399699030389","Thu Sep 26 23:37:15 +0000 2024","5","@oblosid @Cak_Kancil007 @H1m4_W4r1 @JoeSamsung6 @JhonSitorus_18 @jokowi @gibran_tweet @kaesangp @bobbynasution_ @StefanAntonio__ @DS_yantie @_sekarkinanthi_ @EviDrajat @Bams_4GP @ChainsawSimple @bawa_santai_aja @Dargomb33306384 @TutupG56821 @8_FERRY_8 @KangManto123 @veraagustian_ @feroferraferri @bengkeldodo @paman_samsul @mas_veel @PartBurungGalak @psi_id @Dennysiregar7 @TrisiyoWong @Bambangmulyonoo @Uki23 @Duren___ @DedynurPalakka @grace_nat @RajaJuliAntoni @CherylTanzil @Ghurem2 @KaesangP_ @PreciosaKanti @fadjroeL @islah_bahrawi @Beritasatu @jakpost @okezonenews @TonightShow_NET @jawapos @Google @g4b0ng0ku73 @sukardiyahya162 Paling dia berani mbacot pake RTL ","1839449185558696393","","oblosid","in","","0","1","0","https://x.com/Pemburu_Celeng/status/1839449185558696393","1594763689772875776","Pemburu_Celeng"
"1839444828071051300","Thu Sep 26 23:19:56 +0000 2024","1","Mo omon apa saja boleh termasuk ngasih selamat atas terpilihnya pasangan ayah @prabowo dan mas @gibran_tweet Lanjutkan ocehanmu bro tak akan ubah 20 Oktober mereka di lantik️","1839444828071051300","","","in","Senayan","0","1","0","https://x.com/0ctoberR1/status/1839444828071051300","1435248224634241030","0ctoberR1"
"1839265273582596134","Thu Sep 26 23:08:57 +0000 2024","0","@mas_veel Hei..Curut..! Bersihkan dulu Taik di pantat Gibran ini noh... biar Baunya ngak menganggu sekitar...!!! https://t.co/hHL64LQnwd","1839442062078529567","https://pbs.twimg.com/media/GYcCzZsacAALfKW.jpg","mas_veel","in","","0","0","0","https://x.com/Pemulung1373/status/1839442062078529567","1731678930669543424","Pemulung1373"
"1839424459650072667","Thu Sep 26 21:59:00 +0000 2024","3","Ane dah bilang berkali-kali pada kelompok halu yg menginginkan ibu @puanmaharani_ri menggantikan mas @gibran_tweet jadi wapres pak @prabowo. Atas dasar apa mereka berkata seperti itu? Mbok kalau halu jgn kelewatan seperti orang ga tahu aturan. Gimana menurut ente @JhonSitorus_18? https://t.co/z0uX3Y5tnc","1839424459650072667","https://pbs.twimg.com/media/GYbyywJagAAfYve.jpg","","in","Bumiayu, Indonesia","0","3","0","https://x.com/sukardiyahya162/status/1839424459650072667","1539724674749579265","sukardiyahya162"
"1839190011620765848","Thu Sep 26 17:42:31 +0000 2024","1","@PelatihT1dur Hai mas @gibran_tweet anda pasti sdg stres berat ya ?","1839359911790346746","","PelatihT1dur","in","Indonesia","0","0","0","https://x.com/RatnaPuspi16942/status/1839359911790346746","1688663918099812353","RatnaPuspi16942"
"1839203379421253887","Thu Sep 26 17:01:21 +0000 2024","0","@timpenguinnas Saya sebagai pendukung Pak @prabowo dari pemilu tahun 2014 &amp; 2019 tidak terima Pak Prabowo &amp; Mas Adit dilecehkan dan di Hina oleh Bocil Gibran kurang ajar. Pak Prabowo sangat berjasa bagi Indonesia Pak Prabowo Latar belakang &amp; pendidikannya juga jelas dibandingkan dengan Mulyono.","1839349554510234018","","timpenguinnas","in","","0","0","0","https://x.com/ranti1970/status/1839349554510234018","1700535107881422849","ranti1970"
"1838724599124803781","Thu Sep 26 16:56:26 +0000 2024","0","@EviDrajat Saya sebagai pendukung Pak @prabowo dari pemilu tahun 2014 &amp; 2019 tidak terima Pak Prabowo &amp; Mas Adit dilecehkan dan di Hina oleh Bocil Gibran kurang ajar. Pak Prabowo sangat berjasa bagi Indonesia Pak Prabowo Latar belakang &amp; pendidikannya juga jelas dibandingkan dengan Mulyono.","1839348315768717469","","EviDrajat","in","","0","1","0","https://x.com/ranti1970/status/1839348315768717469","1700535107881422849","ranti1970"
"1839194591586902253","Thu Sep 26 16:52:57 +0000 2024","1","@BosPurwa @prabowo Saya sebagai pendukung Pak @prabowo dari pemilu tahun 2014 &amp; 2019 tidak terima Pak Prabowo &amp; Mas Adit dilecehkan dan di Hina oleh Bocil Gibran kurang ajar. Pak Prabowo sangat berjasa bagi Indonesia Pak Prabowo Latar belakang &amp; pendidikannya juga jelas dibandingkan dengan Mulyono.","1839347437225566297","","BosPurwa","in","","0","0","0","https://x.com/ranti1970/status/1839347437225566297","1700535107881422849","ranti1970"
"1839124189254672589","Thu Sep 26 16:50:43 +0000 2024","4","@PngAdilnR4kyt Saya sebagai pendukung Pak @prabowo dari pemilu tahun 2014 &amp; 2019 tidak terima Pak Prabowo &amp; Mas Adit dilecehkan dan di Hina oleh Bocil Gibran kurang ajar. Pak Prabowo sangat berjasa bagi Indonesia Pak Prabowo Latar belakang &amp; pendidikannya juga jelas dibandingkan dengan Mulyono.","1839346877910987150","","PngAdilnR4kyt","in","","0","1","0","https://x.com/ranti1970/status/1839346877910987150","1700535107881422849","ranti1970"
"1838980384085983364","Thu Sep 26 16:47:04 +0000 2024","0","@BosPurwa Saya sebagai pendukung Pak @prabowo dari pemilu tahun 2014 &amp; 2019 tidak terima Pak Prabowo &amp; Mas Adit dilecehkan dan di Hina oleh Bocil Gibran kurang ajar. Pak Prabowo sangat berjasa bagi Indonesia Pak Prabowo Latar belakang &amp; pendidikannya juga jelas dibandingkan dengan Mulyono.","1839345959379308751","","BosPurwa","in","","0","0","0","https://x.com/ranti1970/status/1839345959379308751","1700535107881422849","ranti1970"
"1838764580002238930","Thu Sep 26 16:45:10 +0000 2024","0","@DokterTifa Saya sebagai pendukung Pak @prabowo dari pemilu tahun 2014 &amp; 2019 tidak terima Pak Prabowo &amp; Mas Adit dilecehkan dan di Hina oleh Bocil Gibran kurang ajar. Pak Prabowo sangat berjasa bagi Indonesia Pak Prabowo Latar belakang &amp; pendidikannya juga jelas dibandingkan dengan Mulyono.","1839345480096227401","","DokterTifa","in","","0","0","0","https://x.com/ranti1970/status/1839345480096227401","1700535107881422849","ranti1970"
"1838773373809369493","Thu Sep 26 16:42:37 +0000 2024","0","@sharpandshark Saya sebagai pendukung Pak @prabowo dari pemilu tahun 2014 &amp; 2019 tidak terima Pak Prabowo &amp; Mas Adit dilecehkan dan di Hina oleh Bocil Gibran kurang ajar. Pak Prabowo sangat berjasa bagi Indonesia Pak Prabowo Latar belakang &amp; pendidikannya juga jelas dibandingkan dengan Mulyono.","1839344839093321755","","sharpandshark","in","","0","0","0","https://x.com/ranti1970/status/1839344839093321755","1700535107881422849","ranti1970"
"1839221513293279293","Thu Sep 26 16:38:32 +0000 2024","2","@DokterTifa Saya sebagai pendukung Pak @prabowo dari pemilu tahun 2014 &amp; 2019 tidak terima Pak Prabowo &amp; Mas Adit dilecehkan dan di Hina oleh Bocil Gibran kurang ajar. Pak Prabowo sangat berjasa bagi Indonesia Pak Prabowo Latar belakang &amp; pendidikannya juga jelas dibandingkan dengan Mulyono.","1839343810767380567","","DokterTifa","in","","0","1","1","https://x.com/ranti1970/status/1839343810767380567","1700535107881422849","ranti1970"
"1839186395845505112","Thu Sep 26 16:37:34 +0000 2024","0","@BosPurwa Saya sebagai pendukung Pak @prabowo dari pemilu tahun 2014 &amp; 2019 tidak terima Pak Prabowo &amp; Mas Adit dilecehkan dan di Hina oleh Bocil Gibran kurang ajar. Pak Prabowo sangat berjasa bagi Indonesia Pak Prabowo Latar belakang &amp; pendidikannya juga jelas dibandingkan dengan Mulyono.","1839343565748736129","","BosPurwa","in","","0","0","0","https://x.com/ranti1970/status/1839343565748736129","1700535107881422849","ranti1970"
"1838928365241389057","Thu Sep 26 16:36:46 +0000 2024","0","@BangPino__ Saya sebagai pendukung Pak @prabowo dari pemilu tahun 2014 &amp; 2019 tidak terima Pak Prabowo &amp; Mas Adit dilecehkan dan di Hina oleh Bocil Gibran kurang ajar. Pak Prabowo sangat berjasa bagi Indonesia Pak Prabowo Latar belakang &amp; pendidikannya juga jelas dibandingkan dengan Mulyono.","1839343367651750200","","BangPino__","in","","0","0","0","https://x.com/ranti1970/status/1839343367651750200","1700535107881422849","ranti1970"
"1839184004337324354","Thu Sep 26 16:35:33 +0000 2024","0","@Boediantar4 Saya sebagai pendukung Pak @prabowo dari pemilu tahun 2014 &amp; 2019 tidak terima Pak Prabowo &amp; Mas Adit dilecehkan dan di Hina oleh Bocil Gibran kurang ajar. Pak Prabowo sangat berjasa bagi Indonesia Pak Prabowo Latar belakang &amp; pendidikannya juga jelas dibandingkan dengan Mulyono.","1839343058598699291","","Boediantar4","in","","0","0","0","https://x.com/ranti1970/status/1839343058598699291","1700535107881422849","ranti1970"
"1838939661290602543","Thu Sep 26 16:32:50 +0000 2024","0","@DokterTifa Saya sebagai pendukung Pak @prabowo dari pemilu tahun 2014 &amp; 2019 tidak terima Pak Prabowo &amp; Mas Adit dilecehkan dan di Hina oleh Bocil Gibran kurang ajar. Pak Prabowo sangat berjasa bagi Indonesia Pak Prabowo Latar belakang &amp; pendidikannya juga jelas dibandingkan dengan Mulyono.","1839342376961343539","","DokterTifa","in","","0","0","0","https://x.com/ranti1970/status/1839342376961343539","1700535107881422849","ranti1970"
"1838831073402458250","Thu Sep 26 16:32:36 +0000 2024","1","@BosPurwa Saya sebagai pendukung Pak @prabowo dari pemilu tahun 2014 &amp; 2019 tidak terima Pak Prabowo &amp; Mas Adit dilecehkan dan di Hina oleh Bocil Gibran kurang ajar. Pak Prabowo sangat berjasa bagi Indonesia Pak Prabowo Latar belakang &amp; pendidikannya juga jelas dibandingkan dengan Mulyono.","1839342318115308002","","BosPurwa","in","","0","0","0","https://x.com/ranti1970/status/1839342318115308002","1700535107881422849","ranti1970"
"1839219735491391804","Thu Sep 26 16:31:48 +0000 2024","0","@BangPino__ Saya sebagai pendukung Pak @prabowo dari pemilu tahun 2014 &amp; 2019 tidak terima Pak Prabowo &amp; Mas Adit dilecehkan dan di Hina oleh Bocil Gibran kurang ajar. Pak Prabowo sangat berjasa bagi Indonesia Pak Prabowo Latar belakang &amp; pendidikannya juga jelas dibandingkan dengan Mulyono.","1839342117069705247","","BangPino__","in","","0","0","0","https://x.com/ranti1970/status/1839342117069705247","1700535107881422849","ranti1970"
"1839110446827372891","Thu Sep 26 16:28:44 +0000 2024","1","@DokterTifa Saya sebagai pendukung Pak @prabowo dari pemilu tahun 2014 &amp; 2019 tidak terima Pak Prabowo &amp; Mas Adit dilecehkan dan di Hina oleh Bocil Gibran kurang ajar. Pak Prabowo sangat berjasa bagi Indonesia Pak Prabowo Latar belakang &amp; pendidikannya juga jelas dibandingkan dengan Mulyono.","1839341344374063234","","DokterTifa","in","","0","1","0","https://x.com/ranti1970/status/1839341344374063234","1700535107881422849","ranti1970"
"1838710142176760073","Thu Sep 26 16:26:37 +0000 2024","0","@Andria75777 Saya sebagai pendukung Pak @prabowo dari pemilu tahun 2014 &amp; 2019 tidak terima Pak Prabowo &amp; Mas Adit dilecehkan dan di Hina oleh Bocil Gibran kurang ajar. Pak Prabowo sangat berjasa bagi Indonesia Pak Prabowo Latar belakang &amp; pendidikannya juga jelas dibandingkan dengan Mulyono.","1839340812808933664","","Andria75777","in","","0","0","0","https://x.com/ranti1970/status/1839340812808933664","1700535107881422849","ranti1970"
"1839157174913871988","Thu Sep 26 10:15:25 +0000 2024","1","@DedynurPalakka @Ber_uang08 @gtobing2903 @prabowo @gibran_tweet @Kimberley_PS08 @mas_veel @florieliciouss @BANGSAygSUJUD @are_inismyname @DarekaRendy @drReUtari08 @Epricila10 @FDonghun @bengkeldodo Musuh dalam selimut sangat berbahaya ....","1839247394699096524","","DedynurPalakka","in","","0","0","0","https://x.com/Tegal_Suci/status/1839247394699096524","1120982090122534912","Tegal_Suci"
"1839198744681840996","Thu Sep 26 10:12:46 +0000 2024","327","@zakwanoe @BudiBukanIntel lah iyak diperhatiin lagi bilangnya mas gibran. penonton kecewa. but still i got zero respect for that mf","1839246730669461586","","zakwanoe","in","","0","0","4","https://x.com/tempechicken/status/1839246730669461586","318829112","tempechicken"
"1839157174913871988","Thu Sep 26 10:12:27 +0000 2024","0","@DedynurPalakka @Ber_uang08 @gtobing2903 @prabowo @gibran_tweet @Kimberley_PS08 @mas_veel @florieliciouss @BANGSAygSUJUD @are_inismyname @DarekaRendy @drReUtari08 @Epricila10 @FDonghun @bengkeldodo Pasangan bandit konstitusi ini yg benar pasangan om bowo https://t.co/7e2EUu8BCJ","1839246651749482947","https://pbs.twimg.com/ext_tw_video_thumb/1839246536145776640/pu/img/wkRoCOXsLxM1HTvm.jpg","DedynurPalakka","in","Jakarta Pusat, Gardu PLN","0","0","0","https://x.com/Dimasjoko12/status/1839246651749482947","827324098392924160","Dimasjoko12"
"1839246001011634380","Thu Sep 26 10:09:52 +0000 2024","1","Foto ini sering dinarasikan sebagai gagal adu domba antara prabowo dan gibran Padahal kan gak ada yg mau adu domba cuma ngasih tau ada akun namanya fufufafa sudah melecehkan keluarga pak prabowo Mau direspon kek gimana ya urusan beliau bodo amat.. https://t.co/zgD0219iCz","1839246001011634380","https://pbs.twimg.com/media/GYZQfHYaMAI2oaG.jpg","","in","Plus Enam Dua","0","0","0","https://x.com/AlasBanjaran/status/1839246001011634380","2209831022","AlasBanjaran"
"1839198744681840996","Thu Sep 26 10:06:17 +0000 2024","46","@tempechicken @BudiBukanIntel detik berapa dah? kok gue dengernya mas gibran","1839245098154078449","","tempechicken","in","Jakarta","0","2","0","https://x.com/zakwanoe/status/1839245098154078449","45860440","zakwanoe"
"1838910993264517383","Thu Sep 26 09:58:13 +0000 2024","0","@kangdede78 Bener cuy. Paling nggak Mas Gibran gak doyan banci ya? ","1839243066722627989","","kangdede78","in","#Depok #Medan #Jakarta","0","0","0","https://x.com/_Heyo_/status/1839243066722627989","66166134","_Heyo_"
"1838551413368275436","Thu Sep 26 09:56:45 +0000 2024","0","@gustavssondhela mas @kaesangp aja udah berani ngaku @gibran_tweet itu fufufafa https://t.co/Q2ZBzDkwnr","1839242700270481477","https://pbs.twimg.com/media/GYZNfQvacAAR2DO.jpg","gustavssondhela","in","Sidoarjo, Indonesia","0","0","0","https://x.com/andiebs/status/1839242700270481477","61409699","andiebs"
"1839157174913871988","Thu Sep 26 09:51:16 +0000 2024","2","@AdieArdhie @DedynurPalakka @Ber_uang08 @gtobing2903 @prabowo @gibran_tweet @Kimberley_PS08 @mas_veel @florieliciouss @BANGSAygSUJUD @are_inismyname @DarekaRendy @drReUtari08 @Epricila10 @FDonghun @bengkeldodo @psi_id telah memberikan penghargaan yang menjatuhkan harkat dan martabat Bapak @prabowo https://t.co/KvARu8bsEl","1839241319291777506","https://pbs.twimg.com/media/GYZMO44XMAAcNSB.jpg","AdieArdhie","in","","0","1","3","https://x.com/TiurWahyuni/status/1839241319291777506","1364531709815918593","TiurWahyuni"
"1839157174913871988","Thu Sep 26 09:50:27 +0000 2024","1","@bengkeldodo @DedynurPalakka mas @kaesangp aja udah ngaku kalo fufufafa itu kak @gibran_tweet kenapa yg lain sewot? https://t.co/aRdzb8NUwx","1839241115133948196","https://pbs.twimg.com/media/GYZMC98XUAA6sgi.jpg","bengkeldodo","in","Sidoarjo, Indonesia","0","0","0","https://x.com/andiebs/status/1839241115133948196","61409699","andiebs"
"1839157174913871988","Thu Sep 26 09:48:08 +0000 2024","0","@DedynurPalakka dan dg semangat penuh keberanian mas @kaesangp mengakui @gibran_tweet https://t.co/vNaCfB3rm7","1839240529030136294","https://pbs.twimg.com/media/GYZLg5JXcAAFPrA.jpg","DedynurPalakka","in","Sidoarjo, Indonesia","0","0","0","https://x.com/andiebs/status/1839240529030136294","61409699","andiebs"
"1839221616770953547","Thu Sep 26 09:36:00 +0000 2024","0","@psi_id Semoga di pemerintahan Pak Prabowo dan Mas Gibran nanti angka kemiskinan bisa ditekan","1839237474964615180","","psi_id","in","Bandung","0","0","0","https://x.com/satriakos/status/1839237474964615180","1455963391","satriakos"
"1839157174913871988","Thu Sep 26 09:34:14 +0000 2024","1","@DedynurPalakka @Ber_uang08 @gtobing2903 @prabowo @gibran_tweet @Kimberley_PS08 @mas_veel @florieliciouss @BANGSAygSUJUD @are_inismyname @DarekaRendy @drReUtari08 @Epricila10 @FDonghun @bengkeldodo Jilat sampe lecet https://t.co/iB56w8GarG","1839237030888325394","https://pbs.twimg.com/media/GYZIVQaaMAAJyaU.jpg","DedynurPalakka","in","Batujajar, Indonesia","0","0","0","https://x.com/ImanPatuy/status/1839237030888325394","1062542056122249217","ImanPatuy"
"1838421627048202572","Thu Sep 26 09:33:29 +0000 2024","0","@FaisalKristi @gibran_xweet @ProfOnline_id K o n t o l . . .","1839236843516342505","","FaisalKristi","in","","0","0","0","https://x.com/aloyss787/status/1839236843516342505","2242646287","aloyss787"
"1839214666658230722","Thu Sep 26 09:32:44 +0000 2024","0","@PerkasaIndoo Prabowo sebagai Presiden Terpilih adalah harapan baru bagi Indonesia! Kita dukung penuh kepemimpinannya bersama Mas Gibran. #DukungPrabowoGibran 🇮🇩","1839236656597185015","","PerkasaIndoo","in","Jawa Timur, Indonesia","0","0","1","https://x.com/NkriRindu/status/1839236656597185015","1413551952911237122","NkriRindu"
"1839214695238295662","Thu Sep 26 09:32:43 +0000 2024","0","@PerkasaIndoo Prabowo sebagai Presiden Terpilih adalah harapan baru bagi Indonesia! Kita dukung penuh kepemimpinannya bersama Mas Gibran. #DukungPrabowoGibran 🇮🇩","1839236649785634908","","PerkasaIndoo","in","Jawa Timur, Indonesia","0","0","1","https://x.com/NkriRindu/status/1839236649785634908","1413551952911237122","NkriRindu"
"1839236503840633102","Thu Sep 26 09:32:08 +0000 2024","0","Sepertinya Mas Fufu langgapanya Indonesia itu layaknya Penggorengan Martabak..dibuat kecil dan buat maen² - Mugo² lengser dewe...ciyus nih. @psi_id @DPR_RI @PDI_Perjuangan @PartaiGolkar @kaesangp @gibran_tweet @","1839236503840633102","","","in","","0","0","0","https://x.com/AdvBudi72Gar/status/1839236503840633102","1641301418899537922","AdvBudi72Gar"
"1839231809944494209","Thu Sep 26 09:13:29 +0000 2024","10403","Wartawan: Pak mas gibran kemana pak kok ga keliatan bareng bapak? Wartawan: Pak membahas kabinet diajak ga mas gibran? Wowo: *silent* Wqwq mari lanjutkan sabung elit ini gaungkan terus fufufafa gibran beler!1!1!1!","1839231809944494209","","","in","gag city ","35","46","2694","https://x.com/itsquaileggs/status/1839231809944494209","1426887455265812483","itsquaileggs"
"1839212186864070825","Thu Sep 26 09:05:25 +0000 2024","0","@Leonita_Lestari Bermimpi untuk mengganti Mas @gibran_tweet dgn Mbak @puanmaharani_ri bukan hanya ngawur tapi pikiran yg aneh dan langkah nggak tahu malu.","1839229780224520478","","Leonita_Lestari","in","Cianjur, Indonesia","0","0","0","https://x.com/AbdiKabayan/status/1839229780224520478","1641854669139111936","AbdiKabayan"
"1838421627048202572","Thu Sep 26 09:03:38 +0000 2024","0","@FaisalKristi @gibran_xweet @ProfOnline_id K o n t o l . . .","1839229332180578370","","FaisalKristi","in","","0","1","0","https://x.com/aloyss787/status/1839229332180578370","2242646287","aloyss787"
"1839200394649444720","Thu Sep 26 08:51:22 +0000 2024","1","@HumorJonTampan Lah itu Wartawan ngapain jg sih tanyain mas Gibran. Tdk penting jg kan keberadaan dia","1839226244287836291","","HumorJonTampan","in","Indonesia","0","0","0","https://x.com/RatnaPuspi16942/status/1839226244287836291","1688663918099812353","RatnaPuspi16942"
"1839203379421253887","Thu Sep 26 08:46:59 +0000 2024","42","@timpenguinnas Wartawan: Pak mas gibran kemana kok ga keliatan bareng pak soal akun fufufafa pak Prabowo: ","1839225140716147182","","timpenguinnas","in","","0","1","1","https://x.com/Kamichama20/status/1839225140716147182","1326890868171706368","Kamichama20"
"1838957840930635894","Thu Sep 26 08:29:33 +0000 2024","0","@Gerindra Yg tepat itu Pemerintahan presiden dan wakil prrsident terpilih. Yg dipilih rakyat indonesia bukan hanya bapak prabowo akan tetapi disana juga rakyat indonesia memilih mas gibran.","1839220756078866507","","Gerindra","in","","0","1","0","https://x.com/1onto/status/1839220756078866507","307604175","1onto"
"1839217850017624183","Thu Sep 26 08:18:01 +0000 2024","0","Bingung banget harus kemana lagi? Sudah minta bantuan ke kerabat tapi nihil. Sudah usaha semaksimal mungkin tp belum ada jawaban. Tolong saya pak @jokowi mas @gibran_tweet saya sangat membutuhkan bantuan. Saya harus oprasi tulang belakang disalah satu RS solo tp untuk biaya","1839217850017624183","","","in","","0","1","0","https://x.com/Afrzky19/status/1839217850017624183","1826237121310687232","Afrzky19"
"1839157174913871988","Thu Sep 26 08:06:02 +0000 2024","2","@DedynurPalakka @Ber_uang08 @gtobing2903 @prabowo @gibran_tweet @Kimberley_PS08 @mas_veel @florieliciouss @BANGSAygSUJUD @are_inismyname @DarekaRendy @drReUtari08 @Epricila10 @FDonghun @bengkeldodo Ingat2 lagi.. apakah dalam Politik itu sepolos ini??? Atau ingat2 yang pernah anda lakukan minimal seperti kasus Award jahat kalian ke Pak Prabowo... Paham?","1839214836955361602","","DedynurPalakka","in","Jakarta Selatan, DKI Jakarta","0","1","0","https://x.com/AdieArdhie/status/1839214836955361602","260514482","AdieArdhie"
"1839198744681840996","Thu Sep 26 07:38:05 +0000 2024","1157","@BudiBukanIntel pak bahas kabinet mas Gibran diajak gak pak? anying ","1839207800343564430","","BudiBukanIntel","in","","2","4","14","https://x.com/superketel/status/1839207800343564430","495046801","superketel"
"1839088399699030389","Thu Sep 26 07:38:02 +0000 2024","2","@Duren___ @H1m4_W4r1 @JoeSamsung6 @JhonSitorus_18 @jokowi @gibran_tweet @kaesangp @bobbynasution_ @StefanAntonio__ @DS_yantie @_sekarkinanthi_ @EviDrajat @Bams_4GP @ChainsawSimple @bawa_santai_aja @Dargomb33306384 @8_FERRY_8 @KangManto123 @BebySoSweet @veraagustian_ @Cak_Kancil007 @feroferraferri @bengkeldodo @paman_samsul @mas_veel @PartBurungGalak @psi_id @Dennysiregar7 @TrisiyoWong @Bambangmulyonoo @Uki23 @DedynurPalakka @grace_nat @RajaJuliAntoni @CherylTanzil @Ghurem2 @KaesangP_ @PreciosaKanti @fadjroeL @islah_bahrawi @Beritasatu @jakpost @okezonenews @TonightShow_NET @jawapos @Google Pebisnis ulung Katanya ? ","1839207788167188690","","Duren___","in","south of saudi arabia area","0","1","0","https://x.com/TutupG56821/status/1839207788167188690","1749701641912340480","TutupG56821"
"1839088399699030389","Thu Sep 26 07:36:29 +0000 2024","4","@Ning_Marto @H1m4_W4r1 @JoeSamsung6 @JhonSitorus_18 @jokowi @gibran_tweet @kaesangp @bobbynasution_ @StefanAntonio__ @DS_yantie @_sekarkinanthi_ @EviDrajat @Bams_4GP @ChainsawSimple @bawa_santai_aja @Dargomb33306384 @8_FERRY_8 @KangManto123 @BebySoSweet @veraagustian_ @Cak_Kancil007 @feroferraferri @bengkeldodo @paman_samsul @mas_veel @PartBurungGalak @psi_id @Dennysiregar7 @TrisiyoWong @Bambangmulyonoo @Uki23 @Duren___ @DedynurPalakka @grace_nat @RajaJuliAntoni @CherylTanzil @Ghurem2 @KaesangP_ @PreciosaKanti @fadjroeL @islah_bahrawi @Beritasatu @jakpost @okezonenews @TonightShow_NET @jawapos @Google Penjilat yg hobby nya jilat tp jenis kelamin nya ga jelas... jilat apa nya ya #simawar ini ? ","1839207400131408351","","Ning_Marto","in","south of saudi arabia area","0","1","0","https://x.com/TutupG56821/status/1839207400131408351","1749701641912340480","TutupG56821"
"1839194591586902253","Thu Sep 26 07:30:30 +0000 2024","85","@BosPurwa @prabowo Prabowo: Ga apa² keluarga saya dihina brutal mas Gibran toh beliau anak junjungan saya daripada nilai 11/100 ini yang paling bikin saya sakit hati dunia saya seperti hancur berkeping-keping ","1839205892547309780","","BosPurwa","in","","0","0","6","https://x.com/studykasus/status/1839205892547309780","1683108730358095873","studykasus"
